연도,명절구분,순번,자원명,관리기관구분,기관명,주소,상세주소,경도,위도,주차장유형,주차면수,휴일_1_개방일,휴일_1_개방시간,휴일_2_개방일,휴일_2_개방시간,휴일_3_개방일,휴일_3_개방시간,휴일_4_개방일,휴일_4_개방시간,휴일_5_개방일,휴일_5_개방시간,요금정책,참고사항
2026,설,28133,송석초등학교 주차장,교육청,충청남도교육청 충청남도서천교육지원청 송석초등학교,충남 서천군 마서면 송석리 45-2,,126.6439117,36.07327902,노상,19,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28134,시초초등학교,교육청,충청남도교육청 충청남도서천교육지원청 시초초등학교,충남 서천군 시초면 초현리 61-1,교사동 뒤 주차장,126.7518256,36.12188914,노상,20,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28135,오성초등학교 주차장,교육청,충청남도교육청 충청남도서천교육지원청 오성초등학교,충남 서천군 판교면 현암리 365,체육관 옆,126.6835793,36.1548262,노상,15,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28136,장항중앙초등학교,교육청,충청남도교육청 충청남도서천교육지원청 장항중앙초등학교,충남 서천군 장항읍 신창리 45,후문,126.6910163,36.01269529,노상,28,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28137,장항초등학교,교육청,충청남도교육청 충청남도서천교육지원청 장항초등학교,충남 서천군 장항읍 성주리 420-2,본관 뒤,126.7013218,36.02010948,노상,44,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28138,한산초등학교,교육청,충청남도교육청 충청남도서천교육지원청 한산초등학교,충남 서천군 한산면 지현리 182-1,정문 우측,126.8048576,36.08629711,노상,15,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28139,화양초등학교,교육청,충청남도교육청 충청남도서천교육지원청 화양초등학교,충남 서천군 화양면 봉명리 132-2,화양초등학교 내 본관동 뒷편,126.7763285,36.04349915,노상,26,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28140,기산초등학교,교육청,충청남도교육청 충청남도서천교육지원청 기산초등학교,충남 서천군 기산면 화산리 216,강당 옆,126.7677769,36.07405209,노상,35,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28141,한산중학교,교육청,충청남도교육청 충청남도서천교육지원청 한산중학교,충남 서천군 한산면 성외리 198,교사동 옆,126.804193,36.09197388,노상,26,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28142,판교중학교,교육청,충청남도교육청 충청남도서천교육지원청 판교중학교,충남 서천군 판교면 현암리 249,본관 앞 뒤,126.6877192,36.15632892,노외,20,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28143,장항중학교,교육청,충청남도교육청 충청남도서천교육지원청 장항중학교,충남 서천군 장항읍 원수리 923-19,체육관 뒤,126.702693,36.00795956,노상,48,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28144,서천중학교 주차장,교육청,충청남도교육청 충청남도서천교육지원청 서천중학교,충남 서천군 서천읍 군사리 601,후동 뒤쪽,126.6938164,36.07523267,노상,25,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28145,서면중학교,교육청,충청남도교육청 충청남도서천교육지원청 서면중학교,충남 서천군 서면 신합리 475-23,본관 뒤,126.5492691,36.15383066,노상,20,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28146,비인중학교,교육청,충청남도교육청 충청남도서천교육지원청 비인중학교,충남 서천군 비인면 성내리 151,"본관 앞, 강당 앞",126.6057718,36.13933558,노상,14,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28147,서천여자고등학교,교육청,충청남도교육청 서천여자고등학교,충남 서천군 서천읍 군사리 356-17,다목적 강당,126.6934393,36.0810825,노상,50,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28148,서림여자중학교 주차장,교육청,충청남도교육청 충청남도서천교육지원청 서림여자중학교,충남 서천군 서천읍 화금리 607,,126.7013409,36.08381476,노상,20,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28149,동강중학교 주차장,교육청,충청남도교육청 충청남도서천교육지원청 동강중학교,충남 서천군 기산면 두북리 25,교내 본관 앞,126.7491455,36.07155872,노외,20,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28150,서천고등학교 주차장,교육청,충청남도교육청 서천고등학교,충남 서천군 서천읍 사곡리 203,"기숙사 앞, 체육관 앞",126.6896634,36.08598081,노상,52,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28151,비전고등학교,교육청,충청남도교육청 비전고등학교,충남 서천군 서천읍 태월리 75-1,학교 출입구 앞,126.7133735,36.1002151,노외,30,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28153,장항공업고등학교 주차장,교육청,충청남도교육청 장항공업고등학교,충남 서천군 장항읍 화천리 330,정문 안,126.68536,36.01528883,노상,59,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28154,성남아트센터,공공기관,재단법인성남문화재단,경기도 성남시 분당구 성남대로 808,성남아트센터,127.1305854,37.40294168,노상,717,2026-02-14,미개방,2026-02-15,미개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28155,한국문학번역원 주차장,공공기관,한국문학번역원,서울 강남구 삼성동 111-34,,127.0627522,37.51540968,노상,11,2026-02-14,09:00 ~ 18:00,2026-02-15,09:00 ~ 18:00,2026-02-16,09:00 ~ 18:00,2026-02-17,09:00 ~ 18:00,2026-02-18,09:00 ~ 18:00,무료,당직자의 근무시간에 맞추어 시간개방 운영합니다
2026,설,28156,부산광역시교육청영재교육진흥원,교육청,부산광역시교육청 부산광역시교육청영재교육진흥원,부산 연제구 토곡로 74 (연산동),,129.0989028,35.18230088,노외,25,2026-02-14,09:00 ~ 17:00,2026-02-15,09:00 ~ 17:00,2026-02-16,09:00 ~ 17:00,2026-02-17,09:00 ~ 17:00,2026-02-18,09:00 ~ 17:00,무료,
2026,설,28159,지수중학교 주차장,공공기관,경상남도교육청 경상남도진주교육지원청 지수중학교,경남 진주시 지수면 용봉로 7,,128.26753,35.22983862,노상,14,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28160,정보통신산업진흥원 주차장,공공기관,정보통신산업진흥원,충북 진천군 덕산읍 정통로 10,,127.5443188,36.9027099,기타,100,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28161,금성중고등학교,공공기관,경상북도교육청 금성고등학교,경북 의성군 금성면 금성현서로 41-66,,128.690147,36.25441645,노상,28,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28162,익산고등학교,공공기관,전북특별자치도교육청 익산고등학교,전북특별자치도 익산시 금마면 고도길 85,,127.0554286,35.99491846,노상,85,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28163,강원특별자치도교육청 경포고등학교,공공기관,강원특별자치도교육청 경포고등학교,강원특별자치도 강릉시 강릉대로547번길 14,,128.9169139,37.78216841,노상,60,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28166,전주남중학교 주차장,공공기관,전라북도교육청 전라북도전주교육지원청 전주남중학교,전북특별자치도 전주시 완산구 평화동1가 445-4,,127.1403852,35.79583071,노상,11,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28168,양학중학교 주차장,공공기관,경상북도교육청 경상북도포항교육지원청 양학중학교,경북 포항시 북구 이동로 63 (득량동),,129.3418898,36.03347484,노상,55,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28169,한국도로공사 청송지사 주차장,공공기관,한국도로공사 대구경북본부 청송지사,경북 청송군 파천면 청송로 5359,,129.0316546,36.44780071,노상,51,2026-02-14,09:00 ~ 18:00,2026-02-15,09:00 ~ 18:00,2026-02-16,09:00 ~ 18:00,2026-02-17,09:00 ~ 18:00,2026-02-18,09:00 ~ 18:00,무료,
2026,설,28170,입석중학교 주차장,공공기관,대구광역시교육청 대구광역시동부교육지원청 입석중학교,대구 동구 동촌로 10 (입석동),,128.6448032,35.89105364,노상,16,2026-02-14,미개방,2026-02-15,09:30 ~ 00:00,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,00:00 ~ 16:00,무료,입석중학교 강당 아래만 주차 부탁드립니다
2026,설,28173,상안초등학교,공공기관,울산광역시교육청 울산광역시강북교육지원청 상안초등학교,울산광역시 북구 천곡남로 59,,129.3342677,35.63459731,부설.부속,45,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28174,동해상업고등학교 주차장,교육청,강원특별자치도교육청 동해상업고등학교,강원특별자치도 동해시 느릅재길 65 (발한동),,129.0941785,37.54320424,노상,30,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,학교가 언덕위에 있어 교문에서 주차장까지 약 400m 정도 소요됨
2026,설,28175,도봉초등학교 주차장,공공기관,경상북도교육청 경상북도구미교육지원청 도봉초등학교,경상북도 구미시 도봉로 47,,128.3166213,36.14163845,노상,25,2026-02-14,미개방,2026-02-15,미개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28176,전주근영중학교,기타,전북특별자치도교육청 전북특별자치도전주교육지원청 전주근영중학교,전북특별자치도 전주시 완산구 중화산동2가 677,,127.1240007,35.81798183,노상,74,2026-02-14,06:00 ~ 22:00,2026-02-15,미개방,2026-02-16,미개방,2026-02-17,미개방,2026-02-18,미개방,무료,22시 이후에는 정문을 폐쇄 하므로 오전 6시 이전에는 출차가 불가 합니다
2026,설,28179,안산호원초등학교 주차장,교육청,경기도교육청 경기도안산교육지원청 안산호원초등학교,경기 안산시 단원구 초지1로 100 (초지동),,126.8183367,37.30258322,노상,49,2026-02-14,09:00 ~ 16:00,2026-02-15,09:00 ~ 16:00,2026-02-16,09:00 ~ 16:00,2026-02-17,09:00 ~ 16:00,2026-02-18,09:00 ~ 16:00,무료,
2026,설,28180,도창초등학교 주차장,공공기관,강원특별자치도교육청 강원특별자치도철원교육지원청 도창초등학교,강원특별자치도 철원군 김화읍 도창2길 7-2,,127.3532217,38.26687959,노상,15,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,행정실 전화번호 033-458-7307
2026,설,28181,가양초등학교 ,공공기관,경기도교육청 경기도구리남양주교육지원청 가양초등학교,경기 남양주시 수동면 비룡로1243번길 7,,127.2934761,37.7330044,노상,10,2026-02-14,06:30 ~ 08:30,2026-02-15,15:30 ~ 19:30,2026-02-16,17:00 ~ 19:00,2026-02-17,17:00 ~ 19:00,2026-02-18,17:00 ~ 19:00,무료,
2026,설,28182,율량중학교 주차장,교육청,충청북도교육청 충청북도청주교육지원청 율량중학교,충북 청주시 청원구 2순환로 310 (주중동),,127.486176,36.67563376,기타,50,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28183,이리백제초등학교 주차장,공공기관,전라북도교육청 전라북도익산교육지원청 이리백제초등학교,전북특별자치도 익산시 궁동로 29,,126.9738708,35.96302256,노상,32,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28185,별량초등학교 운동장,기타,전라남도교육청 전라남도순천교육지원청 별량초등학교,전남 순천시 별량면 별량길 58,,127.4521136,34.87574964,노상,30,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,평일 학생들 수업 시간 제외하고 주차장 개방이 가능합니다
2026,설,28188,경상북도경주교육지원청주자장,교육청,경상북도교육청 경상북도경주교육지원청,경북 경주시 초당길 9 (동천동),,129.2302542,35.84658062,부설.부속,55,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,28190,임실초등학교 주차장,교육청,전북특별자치도교육청 전북특별자치도임실교육지원청 임실초등학교,전북특별자치도 임실군 임실읍 성가리 609-3,,127.2701802,35.60703335,부설.부속,33,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
